Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Revenue,Month_Dec,Month_Feb,Month_Jul,Month_June,Month_Mar,Month_May,Month_Nov,Month_Oct,Month_Sep,OperatingSystems_2,OperatingSystems_3,OperatingSystems_4,OperatingSystems_5,OperatingSystems_6,OperatingSystems_7,OperatingSystems_8,Browser_2,Browser_3,Browser_4,Browser_5,Browser_6,Browser_7,Browser_8,Browser_10,Browser_11,Browser_13,Region_2,Region_3,Region_4,Region_5,Region_6,Region_7,Region_8,Region_9,TrafficType_2,TrafficType_3,TrafficType_4,TrafficType_5,TrafficType_6,TrafficType_7,TrafficType_8,TrafficType_9,TrafficType_10,TrafficType_11,TrafficType_13,TrafficType_14,TrafficType_15,TrafficType_20,VisitorType_Other,VisitorType_Returning_Visitor,Weekend_True,avg_time_per_page,purchase_per_session
1,-0.4577926201141815,0,-0.2702109693295498,22,-0.5193028375187141,-0.6658284873608458,-1.1428996733265295,-0.34801785278265523,0.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.5104340735597017,0.0
0,-0.5756089028018073,0,-0.2702109693295498,11,-0.3482437854981604,2.488292069528788,1.8370058294554439,-0.34801785278265523,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.8544595168335168,0.0
6,-0.35306703550295854,0,-0.2702109693295498,69,1.642873605215357,-0.5436618191962056,-1.2204238615203036,-0.34801785278265523,0.0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.05661604929632001,0.0
0,-0.5756089028018073,0,-0.2702109693295498,20,-0.3153548808033273,1.0689378362761164,1.7152112885055522,-0.34801785278265523,0.6,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.056600402181357534,0.0
0,-0.5756089028018073,0,-0.2702109693295498,10,-0.6152134982443284,-0.6658284873608458,-0.219968014708726,4.314450535253362,0.0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.14024046431611528,0.0024449877750611247
2,-0.22870540377713122,0,-0.2702109693295498,4,-1.0142900405738962,1.6471933064012092,1.5901689510070773,-0.34801785278265523,0.4,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-1.0253903579907937,0.0
6,0.3476671233936452,0,-0.2702109693295498,46,0.840937725825285,-0.6658284873608458,-0.3894440460058077,-0.34801785278265523,0.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.12743021003343052,0.0
0,-0.5756089028018073,0,-0.2702109693295498,2,-1.0313775720824825,-0.6658284873608458,1.2686314657913589,-0.34801785278265523,0.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,-0.9849909411811562,0.0
6,2.538340902122526,1,-0.06434946250681339,28,0.6543900928436457,0.4184004649122556,0.04053688634035177,0.482675370545311,0.0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.8377625322234712,0.0006407586582513696
0,-0.5756089028018073,0,-0.2702109693295498,14,-0.54530160854073,-0.6658284873608458,-1.2930682896592822,-0.34801785278265523,0.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,-0.09643595183263526,0.0
11,0.8056779223417908,3,1.7110154209517454,62,0.4129892072192781,-0.6318800645287485,-0.3537380585267344,0.5669527786422334,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.5205126323056917,0.0
0,-0.5756089028018073,0,-0.2702109693295498,7,-0.9418977027480835,-0.6658284873608458,-0.6452821519944646,-0.34801785278265523,0.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,-0.826527711279563,0.0
3,-0.2090693566625269,0,-0.2702109693295498,19,1.2695464768834062,-0.6658284873608458,-0.6367758778230826,0.004295891667518479,0.0,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3.0152229883529205,0.000471997617514618
0,-0.5756089028018073,0,-0.2702109693295498,8,-0.5920626491036629,-0.6658284873608458,1.2686314657913589,-0.34801785278265523,0.0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.5822278143651276,0.0
0,-0.5756089028018073,0,-0.2702109693295498,28,0.31605696897363367,0.2635106393699028,0.8858487529521103,-0.34801785278265523,0.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0.39548259100309935,0.0
4,-0.034308537342548545,0,-0.2702109693295498,26,-0.618208409717527,-0.6658284873608458,-1.3342910565409443,-0.34801785278265523,0.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.782555293911407,0.0
2,-0.34455808175329666,0,-0.2702109693295498,3,-1.0450475972893516,2.2254486897879855,1.8640712472734766,-0.34801785278265523,0.0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,-1.2207702961822304,0.05235602094240837
0,-0.5756089028018073,0,-0.2702109693295498,13,-0.3645963694884743,-0.6658284873608458,-0.9236695746421381,-0.34801785278265523,0.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.4867020996418483,0.0
6,-0.275613738572726,2,2.977826138318069,54,0.5994343866692562,-0.6658284873608458,-1.0475283862471143,0.03387026681369406,0.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.2626392371096496,0.0
2,-0.20252400762432549,0,-0.2702109693295498,12,-0.5170979947434126,-0.6658284873608458,1.1410372460414695,0.20995491927014318,0.6,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0.18787806937980653,0.0
0,-0.5756089028018073,0,-0.2702109693295498,18,-0.06207356699056992,1.2616896307383751,1.1693914932794092,-0.34801785278265523,0.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.5912095358881414,0.0
7,-0.02219964162187593,0,-0.2702109693295498,48,-0.17744273921827605,-0.6658284873608458,0.2609641226717823,0.11311847761078937,0.0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.7232055935033052,0.0
6,0.08765313285109327,0,-0.2702109693295498,10,-0.7712061245969081,1.8124091550083785,0.12028332727361328,-0.34801785278265523,0.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.397363060313701,0.0
7,0.8211140375932391,0,-0.2702109693295498,32,0.4236992310003052,-0.6658284873608458,-0.4527971126136695,-0.34801785278265523,0.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,0.30030785103705276,0.0
6,-0.2935043592553254,0,-0.2702109693295498,56,0.09932092416149843,1.6329738605379378,1.5543588925619558,-0.129386864969054,0.2,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.635510323716297,0.0
4,-0.17634261147151972,0,-0.2702109693295498,19,-0.39583164210183125,-0.6658284873608458,0.03522047838063329,0.5728721289993048,1.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,-0.14147897986268948,0.001644736842105263
0,-0.5756089028018073,0,-0.2702109693295498,49,0.462789255669947,-0.6658284873608458,-0.6999653890301314,-0.34801785278265523,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.25151863275211267,0.0
6,0.28837717024078224,1,-0.21302721743434522,30,0.08068387765697096,-0.1701809415393377,-0.45644265103146436,-0.13806536818452456,0.6,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.008828985816798543,0.0009613125124271273
2,-0.4839740162669872,0,-0.2702109693295498,49,-0.19413446242297874,-0.30441880769037327,-0.6017937784023917,-0.34801785278265523,0.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.7495946841259659,0.0
0,-0.5756089028018073,0,-0.2702109693295498,48,1.3989103769935722,-0.28870538106918586,-0.0516915325898223,0.1313014274009795,0.0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0.4963683922925695,0.0
0,-0.5756089028018073,0,-0.2702109693295498,22,-0.08676255645354065,0.2015546744576353,-0.6337986550683086,-0.34801785278265523,0.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.2025001196896623,0.0
5,0.8550953075802116,0,-0.2702109693295498,11,-0.6566002345424641,-0.6658284873608458,-1.2459565637358943,-0.34801785278265523,0.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.11968303024886759,0.0
8,0.24735964938320826,0,-0.2702109693295498,7,-0.9749703444106782,2.2254486897879855,-0.11576602213534644,-0.34801785278265523,0.0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.9832495869909134,0.0
0,-0.5756089028018073,0,-0.2702109693295498,18,0.7641912630536593,2.586858369458458,1.922551949188703,-0.34801785278265523,0.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2.2398136864592852,0.0
0,-0.5756089028018073,0,-0.2702109693295498,11,-0.5238962600040062,-0.6658284873608458,1.0250424374811564,-0.34801785278265523,0.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2995479868597632,0.0
9,1.394541157696825,0,-0.2702109693295498,38,1.825130109247264,1.1740751708247743,0.9742947656749493,0.214997847714532,0.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1.3994548960132018,0.0
3,0.7409880562324116,0,-0.2702109693295498,17,-0.5069740917035673,-0.6658284873608458,-1.3215315916942905,-0.34801785278265523,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,-0.23462207980674737,0.0
8,0.8823675954575626,3,-0.09008215085965544,61,0.8640621102381185,0.6522537309271802,0.1405482808689148,-0.34801785278265523,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,-0.23036066590892953,0.0
0,-0.5756089028018073,0,-0.2702109693295498,15,-0.7738703096538114,-0.6658284873608458,-0.33905596028723334,-0.34801785278265523,0.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.7200874377265811,0.0
0,-0.5756089028018073,0,-0.2702109693295498,28,-0.4756653242942863,-0.6658284873608458,-0.262499439155216,-0.34801785278265523,1.0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,-0.6394822546616332,0.0
0,-0.5756089028018073,0,-0.2702109693295498,4,-0.9156233263791549,-0.6658284873608458,2.161791164809326,-0.34801785278265523,0.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,-0.2773046053433674,0.0
5,2.5088868314506194,0,-0.2702109693295498,21,-0.0915633391102272,-0.6658284873608458,-0.8392253638707128,2.0141218348267738,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.2675176238574496,0.0011312217194570137
0,-0.5756089028018073,0,-0.2702109693295498,36,-0.1027712899214237,-0.6658284873608458,-1.0325681580829016,3.907080215145609,0.0,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,-0.4239925158100471,0.0011443829868832494
3,0.41273880196660956,0,-0.2702109693295498,21,-0.13865181315677036,-0.6658284873608458,-0.8340152776394391,-0.34801785278265523,0.0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.18637619362201152,0.0
4,-0.22979629530531595,0,-0.2702109693295498,57,0.8766776164714734,-0.06763317942028883,-0.2200413252553551,-0.34801785278265523,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,-0.1407687134404345,0.0
2,-0.510155412419793,1,-0.07578621288585431,21,0.751237811748763,-0.6658284873608458,-0.7118530585752033,-0.34801785278265523,0.0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1.7198070039970061,0.0
3,-0.21561470570072835,0,-0.2702109693295498,18,-0.6499397719553267,1.1602413635152475,0.7515390084651674,-0.34801785278265523,0.4,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,-0.5817299748417615,0.0
9,0.09768933514602535,3,3.6125657843548393,29,-0.30074320395775905,-0.6658284873608458,-0.6227655249797782,3.729678717021776,0.0,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.4441205305400597,0.0014403946680699121
0,-0.5756089028018073,0,-0.2702109693295498,6,-0.8627070997719194,-0.6658284873608458,0.3754717667733917,-0.34801785278265523,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.31432081976007964,0.0
3,-0.2581594744490377,0,-0.2702109693295498,10,-0.9126835359753388,-0.6658284873608458,-0.5863925079876248,-0.34801785278265523,0.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.8849422285792342,0.0
4,0.6680074144564655,0,-0.2702109693295498,53,0.3997052797477417,0.8830700282776297,-0.21907998176414106,-0.34801785278265523,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,-0.38161025446259084,0.0
1,-0.32557656954251246,0,-0.2702109693295498,24,0.349353769251171,2.3511564497107496,1.245331627052268,-0.34801785278265523,0.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0.734831735014616,0.0
0,-0.5756089028018073,0,-0.2702109693295498,20,2.2215004694464393,-0.6658284873608458,-0.8749517689800975,-0.34801785278265523,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4.522995229768267,0.0
7,0.3466307766807751,1,-0.06206211243100522,20,-0.7135862333656153,-0.6658284873608458,-0.881567777865477,-0.34801785278265523,0.0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.7754977419607378,0.0
3,0.41273880196660956,0,-0.2702109693295498,6,-0.08164154662137055,-0.6658284873608458,-0.41844790614304467,-0.34801785278265523,0.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3.9156772309238903,0.0
1,-0.3879755636848817,0,-0.2702109693295498,148,2.778253892168948,0.08860100328456628,-0.4630914567403359,-0.34801785278265523,0.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.4320506089052986,0.0
7,-0.010890732991327137,2,-0.030039211369690667,80,1.327569057622642,-0.35604874953782417,-0.2571829776059167,1.0050669079225143,0.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,-0.29010719291330467,0.00046055640521201627
0,-0.5756089028018073,0,-0.2702109693295498,12,-0.5705654320444734,-0.6658284873608458,0.3754717667733917,-0.34801785278265523,0.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.03195989575109919,0.0
2,-0.4077206999719405,0,-0.2702109693295498,13,-0.6861818750743448,-0.6658284873608458,-1.1360292211111827,-0.34801785278265523,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.3840993691141642,0.0
0,-0.5756089028018073,0,-0.2702109693295498,25,-0.013199552174801132,2.345918583011476,1.8864002571655392,5.984581486088206,0.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0.12371586557351952,0.0
0,-0.5756089028018073,0,-0.2702109693295498,5,-0.8930236879323147,-0.6658284873608458,0.7327356570984948,-0.34801785278265523,0.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.3232763555060585,0.0
0,-0.5756089028018073,0,-0.2702109693295498,57,0.2959377786490077,-0.5162796603757065,-0.3020976378928256,-0.34801785278265523,0.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,-0.5203496105138326,0.0
0,-0.5756089028018073,0,-0.2702109693295498,21,-0.745850432680941,0.16025075567500108,0.6306602598627509,-0.34801785278265523,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,-0.8599300505870587,0.0
0,-0.5756089028018073,0,-0.2702109693295498,12,-0.8445171468756822,-0.6658284873608458,1.1197715070234342,-0.34801785278265523,0.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,-0.7669198186145448,0.0
4,-0.34695804308912165,0,-0.2702109693295498,2,-1.0398662167673933,-0.6658284873608458,0.12028332727361328,-0.34801785278265523,0.0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.092258358227435,0.0
3,-0.30528598752408803,0,-0.2702109693295498,4,-1.0033760688361537,-0.6658284873608458,-0.6452821519944646,-0.34801785278265523,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.9426412076979498,0.0
3,-0.4250658749231743,0,-0.2702109693295498,16,-0.5888656270794758,0.2472064380772009,0.39427517172964516,-0.34801785278265523,0.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,-0.3481060173586349,0.0
4,0.442192872638516,0,-0.2702109693295498,20,-0.41578546921830967,-0.6658284873608458,-0.9448512316077894,-0.34801785278265523,0.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.237900248061061,0.0
0,-0.5756089028018073,0,-0.2702109693295498,8,-0.8004202913696526,-0.6658284873608458,0.12028332727361328,2.7391974209929586,0.2,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.29541468874079113,0.004149377593360996
8,0.19035277615568574,2,0.38168380227578214,11,-0.7862069299546879,-0.6658284873608458,-0.8171591036936521,-0.34801785278265523,0.0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.5291292953719126,0.0
0,-0.5756089028018073,0,-0.2702109693295498,2,-1.0314878142212476,-0.6658284873608458,2.161791164809326,0.7799382038538389,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,-0.9863840245194194,0.03184713375796178
1,0.2687411231261779,1,0.035150265790842516,28,0.4696793893427641,2.032696895325727,1.608032126766979,-0.34801785278265523,0.0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,0.5963027598172366,0.0
